"intercept","loc","studyName","block","geno","Test_weight","Grain_Yield","Plant_height"
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",149,NA,37
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",175,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",173,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",202,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",217,NA,37.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",224,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",163,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",211,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",176,NA,36.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",189,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",242,NA,36
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",205,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",217,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",203,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",210,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",194,NA,35.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",177,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",158,NA,33.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",195,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",208,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",197,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SETTLER_CL",221,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",175,NA,36.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",214,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",189,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",174,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",169,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",164,NA,36.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",211,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",209,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",160,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",117,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",210,NA,33.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",184,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SETTLER_CL",155,NA,38.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",178,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",204,NA,36
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",186,NA,36.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",183,NA,38
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SETTLER_CL",169,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SETTLER_CL",208,NA,37.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SHAWNEE",156,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SHAWNEE",199,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SHAWNEE",214,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SHAWNEE",157,NA,28.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SHOCKER",123,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SHOCKER",123,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SHOCKER",163,NA,29.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SHOCKER",162,NA,32
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SIOUXLAND",215,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SIOUXLAND",247,NA,28
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SIOUXLAND",152,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SIOUXLAND",169,NA,30.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SMOKYHILL",197,NA,30.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SMOKYHILL",156,NA,29.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SMOKYHILL",168,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SMOKYHILL",168,NA,30.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","SPARTAN",226,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","SPARTAN",157,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","SPARTAN",198,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","SPARTAN",247,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","STANTON",195,NA,38.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","STANTON",200,NA,37.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","STANTON",182,NA,37.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","STANTON",150,NA,37.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","STURDY",150,NA,36
1,"Ithaca, NE","HWWpanel_2012_Mead","1","STURDY",198,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","STURDY_2K",107,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","STURDY_2K",110,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","STURDY_2K",168,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","STURDY_2K",170,NA,33
1,"Ithaca, NE","HWWpanel_2012_Mead","2","STURDY",224,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","STURDY",195,NA,33.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TANDEM",193,NA,37.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TANDEM",223,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TANDEM",190,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TANDEM",180,NA,39
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TARKIO",206,NA,37.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TARKIO",148,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TARKIO",199,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TARKIO",149,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TASCOSA",174,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TASCOSA",162,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TASCOSA",201,NA,29.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TASCOSA",181,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","THUNDERBOLT",211,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","THUNDERBOLT",161,NA,36.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","THUNDERBOLT",221,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","THUNDERBOLT",147,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","THUNDER_CL",224,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","THUNDER_CL",187,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","THUNDER_CL",224,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","THUNDER_CL",226,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TREGO",120,NA,39.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TREGO",144,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TREGO",176,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TREGO",168,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TRISON",150,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TRISON",196,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TRISON",194,NA,30.25
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TRISON",186,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TRIUMPH64",216,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TRIUMPH64",89.18,1927.777778,84
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TRIUMPH64",188,NA,27.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TRIUMPH64",167,NA,33.75
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TURKEY_NEBSEL",179,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TURKEY_NEBSEL",143,NA,29.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TURKEY_NEBSEL",205,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TURKEY_NEBSEL",180,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX00V1131",214,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX00V1131",162,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX00V1131",258,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX00V1131",205,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX01A5936",114,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX01A5936",202,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX01A5936",184,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX01A5936",153,NA,35.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX01M5009-28",159,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX01M5009-28",147,NA,25.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX01M5009-28",165,NA,26.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX01M5009-28",140,NA,28.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX01V5134RC-3",142,NA,36.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX01V5134RC-3",195,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX01V5134RC-3",191,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX01V5134RC-3",171,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX02A0252",129,NA,36.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX02A0252",174,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX02A0252",248,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX02A0252",218,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX03A0148",127,NA,42.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX03A0148",173,NA,38.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX03A0148",183,NA,36.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX03A0148",147,NA,37.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX03A0563",143,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX03A0563",151,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX03A0563",256,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX03A0563",196,NA,32.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX04A001246",142,NA,36.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX04A001246",168,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX04A001246",250,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX04A001246",198,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX04M410164",127,NA,25.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX04M410164",138,NA,24.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX04M410164",160,NA,27.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX04M410164",193,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX04M410211",190,NA,35.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX04M410211",174,NA,34.25
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX04M410211",230,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX04M410211",164,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX04V075080",199,NA,37
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX04V075080",141,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX04V075080",162,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX04V075080",141,NA,36.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX05A001188",215,NA,35.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX05A001188",196,NA,34.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX05A001188",234,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX05A001188",196,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX05A001822",244,NA,35.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX05A001822",217,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX05A001822",243,NA,27.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX05A001822",227,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX05V7259",183,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX05V7259",196,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX05V7259",200,NA,26.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX05V7259",222,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX05V7269",130,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX05V7269",184,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX05V7269",197,NA,30.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX05V7269",139,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX06A001132",156,NA,38.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX06A001132",161,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX06A001132",205,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX06A001132",155,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX06A001263",222,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX06A001263",231,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX06A001263",218,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX06A001263",200,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX06A001281",155,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX06A001281",213,NA,30.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX06A001281",153,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX06A001281",169,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX06A001386",183,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX06A001386",184,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX06A001386",234,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX06A001386",223,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX06V7266",171,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX06V7266",175,NA,28.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX06V7266",167,NA,25.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX06V7266",192,NA,28.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX07A001279",161,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX07A001279",205,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX07A001279",236,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX07A001279",169,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX07A001318",117,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX07A001318",183,NA,35.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX07A001318",150,NA,32.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX07A001318",198,NA,37.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX07A001420",202,NA,36.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX07A001420",204,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX07A001420",191,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX07A001420",164,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX86A5606",202,NA,36
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX86A5606",207,NA,37
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX86A5606",139,NA,38.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX86A5606",198,NA,39.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX86A6880",156,NA,38.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX86A6880",214,NA,37.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX86A6880",214,NA,38.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX86A6880",218,NA,37.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX86A8072",201,NA,39.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX86A8072",225,NA,36.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX86A8072",164,NA,37.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX86A8072",194,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX96D1073",261,NA,33
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX96D1073",207,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX96D1073",212,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX96D1073",235,NA,30.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX99A0153-1",185,NA,37.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX99A0153-1",174,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX99A0153-1",258,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX99A0153-1",239,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","TX99U8618",219,NA,36.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","TX99U8618",199,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","TX99U8618",264,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","TX99U8618",195,NA,37.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","VENANGO",221,NA,36.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","VENANGO",199,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","VENANGO",188,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","VENANGO",233,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","VISTA",219,NA,30.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","VISTA",241,NA,29.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","VISTA",205,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","VISTA",256,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","VONA",225,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","VONA",248,NA,29.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","VONA",260,NA,29.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","VONA",249,NA,28.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","W04-417",184,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","W04-417",123,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","W04-417",223,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","W04-417",143,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WAHOO",157,NA,32
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WAHOO",240,NA,28.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WAHOO",229,NA,32.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WAHOO",172,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WARRIOR",211,NA,30.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WARRIOR",206,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WARRIOR",205,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WARRIOR",182,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WB411W",191,NA,37
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WB411W",150,NA,36.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WB411W",186,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WB411W",161,NA,35.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WENDY",158,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WENDY",225,NA,27.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WENDY",239,NA,27.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WENDY",183,NA,29.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WESLEY",201,NA,NA
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WESLEY",250,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WESLEY",173,NA,35.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WESLEY",209,NA,36.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WICHITA",86,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WICHITA",148,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WICHITA",140,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WICHITA",219,NA,29.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WICHITA",198,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WICHITA",168,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WICHITA",180,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WICHITA",186,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WINDSTAR",133,NA,NA
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WINDSTAR",216,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WINDSTAR",194,NA,30.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WINDSTAR",154,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","WINOKA",197,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","WINOKA",185,NA,28.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","WINOKA",237,NA,27.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","WINOKA",281,NA,27
1,"Ithaca, NE","HWWpanel_2012_Mead","4","YELLOWSTONE",175,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","YELLOWSTONE",137,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","YELLOWSTONE",215,NA,30.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","YELLOWSTONE",192,NA,30.95
1,"Ithaca, NE","HWWpanel_2012_Mead","4","YUMA",216,NA,35.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","YUMA",198,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","YUMA",246,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","YUMA",133,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","YUMAR",168,NA,30.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","YUMAR",120,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","YUMAR",202,NA,28.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","YUMAR",214,NA,30.55
1,"Tipton, OK","HWWpanel_2012_Tipton","2","2145",NA,1424.64,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","2174-05",NA,2116.8,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","2180",NA,1881.6,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","ABOVE",NA,2503.2,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","AGATE",NA,1898.4,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","ALICE",NA,1669.92,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","ALLIANCE",NA,1186.08,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","ANTELOPE",NA,1898.4,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","ANTON",NA,1700.16,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","ARAPAHOE",NA,1478.4,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","ARLIN",NA,2546.88,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","AVALANCHE",NA,2362.08,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BAKERS_WHITE",NA,1888.32,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BENNETT",NA,1512,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BIG_SKY",NA,1179.36,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BILL_BROWN",NA,2130.24,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BILLINGS",NA,2281.44,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BISON",NA,1491.84,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BOND_CL",NA,2133.6,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BRONZE",NA,1434.72,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BUCKSKIN",NA,1310.4,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BURCHETT",NA,1972.32,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","BYRD",NA,2325.12,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","CAPROCK",NA,1858.08,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","CARSON",NA,1656.48,NA
1,"Tipton, OK","HWWpanel_2012_Tipton","2","CENTERFIELD",NA,2177.28,NA
